35 2    4.6
35 3    6.8
35 4    8.8
35 5   10.8
35 6   12.6
35 7   14.4
35 8   16.1
35 9   17.6
35 10   19.1
35 11   20.5
35 12   21.8
35 13   22.9
35 14   24.0
35 15   25.0
35 16   25.9
35 17   26.7
35 18   27.3
35 19   27.9
35 20   28.4
35 21   28.8
35 22   29.1
35 23   29.3
35 24   29.4
35 25   29.4
35 26   29.3
35 27   29.1
35 28   28.8
35 29   28.4
35 30   27.9
35 31   27.3
35 32   26.7
35 33   25.9
35 34   25.0
35 35   24.0
35 36   22.9
35 37   21.8
35 38   20.5
35 39   19.1
35 40   17.6
35 41   16.1
35 42   14.4
35 43   12.6
35 44   10.8
35 45    8.8
35 46    6.8
35 47    4.6
35 48    2.4
35 49    0.0
34 0    0.0
34 1    2.4
34 2    4.8
34 3    7.0
34 4    9.2
34 5   11.2
34 6   13.2
34 7   15.0
34 8   16.7
34 9   18.4
34 10   19.9
34 11   21.3
34 12   22.6
34 13   23.9
34 14   25.0
34 15   26.0
34 16   26.9
34 17   27.7
34 18   28.5
34 19   29.1
34 20   29.6
34 21   30.0
34 22   30.3
34 23   30.5
34 24   30.6
34 25   30.6
34 26   30.5
34 27   30.3
34 28   30.0
34 29   29.6
34 30   29.1
34 31   28.5
34 32   27.7
34 33   26.9
34 34   26.0
34 35   25.0
34 36   23.9
34 37   22.6
34 38   21.3
34 39   19.9
34 40   18.4
34 41   16.7
34 42   15.0
34 43   13.2
34 44   11.2
34 45    9.2
34 46    7.0
34 47    4.8
34 48    2.4
34 49    0.0
33 0    0.0
33 1    2.5
33 2    5.0
33 3    7.3
33 4    9.5
33 5   11.6
33 6   13.6
33 7   15.5
33 8   17.3
33 9   19.0
33 10   20.6
33 11   22.1
33 12   23.4
33 13   24.7
33 14   25.9
33 15   26.9
33 16   27.9
33 17   28.7
33 18   29.5
33 19   30.1
33 20   30.6
33 21   31.0
33 22   31.4
33 23   31.6
33 24   31.7
33 25   31.7
33 26   31.6
33 27   31.4
33 28   31.0
33 29   30.6
33 30   30.1
33 31   29.5
33 32   28.7
33 33   27.9
33 34   26.9
33 35   25.9
33 36   24.7
33 37   23.4
33 38   22.1
33 39   20.6
33 40   19.0
33 41   17.3
33 42   15.5
33 43   13.6
33 44   11.6
33 45    9.5
33 46    7.3
33 47    5.0
33 48    2.5
33 49    0.0
32 0    0.0
32 1    2.6
32 2    5.1
32 3    7.5
32 4    9.8
32 5   12.0
32 6   14.0
32 7   16.0
32 8   17.8
32 9   19.6
32 10   21.2
32 11   22.7
32 12   24.2
32 13   25.5
32 14   26.7
32 15   27.7
32 16   28.7
32 17   29.6
32 18   30.4
32 19   31.0
32 20   31.6
32 21   32.0
32 22   32.3
32 23   32.5
32 24   32.6
32 25   32.6
32 26   32.5
32 27   32.3
32 28   32.0
32 29   31.6
32 30   31.0
32 31   30.4
32 32   29.6
32 33   28.7
32 34   27.7
32 35   26.7
32 36   25.5
32 37   24.2
32 38   22.7
32 39   21.2
32 40   19.6
32 41   17.8
32 42   16.0
32 43   14.0
32 44   12.0
32 45    9.8
32 46    7.5
32 47    5.1
32 48    2.6
32 49    0.0
31 0    0.0
31 1    2.7
31 2    5.2
31 3    7.7
31 4   10.0
31 5   12.3
31 6   14.4
31 7   16.4
31 8   18.3
31 9   20.1
31 10   21.8
31 11   23.3
31 12   24.8
31 13   26.1
31 14   27.3
31 15   28.5
31 16   29.5
31 17   30.4
31 18   31.1
31 19   31.8
31 20   32.4
31 21   32.8
31 22   33.1
31 23   33.4
31 24   33.5
31 25   33.5
31 26   33.4
31 27   33.1
31 28   32.8
31 29   32.4
31 30   31.8
31 31   31.1
31 32   30.4
31 33   29.5
31 34   28.5
31 35   27.3
31 36   26.1
31 37   24.8
31 38   23.3
31 39   21.8
31 40   20.1
31 41   18.3
31 42   16.4
31 43   14.4
31 44   12.3
31 45   10.0
31 46    7.7
31 47    5.2
31 48    2.7
31 49    0.0
30 0    0.0
30 1    2.7
30 2    5.4
30 3    7.9
30 4   10.3
30 5   12.5
30 6   14.7
30 7   16.8
30 8   18.7
30 9   20.5
30 10   22.2
30 11   23.8
30 12   25.3
30 13   26.7
30 14   27.9
30 15   29.1
30 16   30.1
30 17   31.0
30 18   31.8
30 19   32.5
30 20   33.1
30 21   33.5
30 22   33.9
30 23   34.1
30 24   34.2
30 25   34.2
30 26   34.1
30 27   33.9
30 28   33.5
30 29   33.1
30 30   32.5
30 31   31.8
30 32   31.0
30 33   30.1
30 34   29.1
30 35   27.9
30 36   26.7
30 37   25.3
30 38   23.8
30 39   22.2
30 40   20.5
30 41   18.7
30 42   16.8
30 43   14.7
30 44   12.5
30 45   10.3
30 46    7.9
30 47    5.4
30 48    2.7
30 49    0.0
29 0    0.0
29 1    2.8
29 2    5.5
29 3    8.0
29 4   10.4
29 5   12.8
29 6   15.0
29 7   17.1
29 8   19.0
29 9   20.9
29 10   22.6
29 11   24.2
29 12   25.8
29 13   27.1
29 14   28.4
29 15   29.6
29 16   30.6
29 17   31.6
29 18   32.4
29 19   33.1
29 20   33.6
29 21   34.1
29 22   34.5
29 23   34.7
29 24   34.8
29 25   34.8
29 26   34.7
29 27   34.5
29 28   34.1
29 29   33.6
29 30   33.1
29 31   32.4
29 32   31.6
29 33   30.6
29 34   29.6
29 35   28.4
29 36   27.1
29 37   25.8
29 38   24.2
29 39   22.6
29 40   20.9
29 41   19.0
29 42   17.1
29 43   15.0
29 44   12.8
29 45   10.4
29 46    8.0
29 47    5.5
29 48    2.8
29 49    0.0
28 0    0.0
28 1    2.8
28 2    5.5
28 3    8.1
28 4   10.6
28 5   12.9
28 6   15.2
28 7   17.3
28 8   19.3
28 9   21.2
28 10   22.9
28 11   24.6
28 12   26.1
28 13   27.5
28 14   28.8
28 15   30.0
28 16   31.0
28 17   32.0
28 18   32.8
28 19   33.5
28 20   34.1
28 21   34.6
28 22   34.9
28 23   35.2
28 24   35.3
28 25   35.3
28 26   35.2
28 27   34.9
28 28   34.6
28 29   34.1
28 30   33.5
28 31   32.8
28 32   32.0
28 33   31.0
28 34   30.0
28 35   28.8
28 36   27.5
28 37   26.1
28 38   24.6
28 39   22.9
28 40   21.2
28 41   19.3
28 42   17.3
28 43   15.2
28 44   12.9
28 45   10.6
28 46    8.1
28 47    5.5
28 48    2.8
28 49    0.0
27 0    0.0
27 1    2.9
27 2    5.6
27 3    8.2
27 4   10.7
27 5   13.1
27 6   15.3
27 7   17.5
27 8   19.5
27 9   21.4
27 10   23.2
27 11   24.8
27 12   26.4
27 13   27.8
27 14   29.1
27 15   30.3
27 16   31.4
27 17   32.3
27 18   33.1
27 19   33.9
27 20   34.5
27 21   34.9
27 22   35.3
27 23   35.5
27 24   35.6
27 25   35.6
27 26   35.5
27 27   35.3
27 28   34.9
27 29   34.5
27 30   33.9
27 31   33.1
27 32   32.3
27 33   31.4
27 34   30.3
27 35   29.1
27 36   27.8
27 37   26.4
27 38   24.8
27 39   23.2
27 40   21.4
27 41   19.5
27 42   17.5
27 43   15.3
27 44   13.1
27 45   10.7
27 46    8.2
27 47    5.6
27 48    2.9
27 49    0.0
26 0    0.0
26 1    2.9
26 2    5.6
26 3    8.3
26 4   10.8
26 5   13.2
26 6   15.4
26 7   17.6
26 8   19.6
26 9   21.5
26 10   23.3
26 11   25.0
26 12   26.6
26 13   28.0
26 14   29.3
26 15   30.5
26 16   31.6
26 17   32.5
26 18   33.4
26 19   34.1
26 20   34.7
26 21   35.2
26 22   35.5
26 23   35.8
26 24   35.9
26 25   35.9
26 26   35.8
26 27   35.5
26 28   35.2
26 29   34.7
26 30   34.1
26 31   33.4
26 32   32.5
26 33   31.6
26 34   30.5
26 35   29.3
26 36   28.0
26 37   26.6
26 38   25.0
26 39   23.3
26 40   21.5
26 41   19.6
26 42   17.6
26 43   15.4
26 44   13.2
26 45   10.8
26 46    8.3
26 47    5.6
26 48    2.9
26 49    0.0
25 0    0.0
25 1    2.9
25 2    5.6
25 3    8.3
25 4   10.8
25 5   13.2
25 6   15.5
25 7   17.6
25 8   19.7
25 9   21.6
25 10   23.4
25 11   25.1
25 12   26.6
25 13   28.1
25 14   29.4
25 15   30.6
25 16   31.7
25 17   32.6
25 18   33.5
25 19   34.2
25 20   34.8
25 21   35.3
25 22   35.6
25 23   35.9
25 24   36.0
25 25   36.0
25 26   35.9
25 27   35.6
25 28   35.3
25 29   34.8
25 30   34.2
25 31   33.5
25 32   32.6
25 33   31.7
25 34   30.6
25 35   29.4
25 36   28.1
25 37   26.6
25 38   25.1
25 39   23.4
25 40   21.6
25 41   19.7
25 42   17.6
25 43   15.5
25 44   13.2
25 45   10.8
25 46    8.3
25 47    5.6
25 48    2.9
25 49    0.0
24 0    0.0
24 1    2.9
24 2    5.6
24 3    8.3
24 4   10.8
24 5   13.2
24 6   15.5
24 7   17.6
24 8   19.7
24 9   21.6
24 10   23.4
24 11   25.1
24 12   26.6
24 13   28.1
24 14   29.4
24 15   30.6
24 16   31.7
24 17   32.6
24 18   33.5
24 19   34.2
24 20   34.8
24 21   35.3
24 22   35.6
24 23   35.9
24 24   36.0
24 25   36.0
24 26   35.9
24 27   35.6
24 28   35.3
24 29   34.8
24 30   34.2
24 31   33.5
24 32   32.6
24 33   31.7
24 34   30.6
24 35   29.4
24 36   28.1
24 37   26.6
24 38   25.1
24 39   23.4
24 40   21.6
24 41   19.7
24 42   17.6
24 43   15.5
24 44   13.2
24 45   10.8
24 46    8.3
24 47    5.6
24 48    2.9
24 49    0.0
23 0    0.0
23 1    2.9
23 2    5.6
23 3    8.3
23 4   10.8
23 5   13.2
23 6   15.4
23 7   17.6
23 8   19.6
23 9   21.5
23 10   23.3
23 11   25.0
23 12   26.6
23 13   28.0
23 14   29.3
23 15   30.5
23 16   31.6
23 17   32.5
23 18   33.4
23 19   34.1
23 20   34.7
23 21   35.2
23 22   35.5
23 23   35.8
23 24   35.9
23 25   35.9
23 26   35.8
23 27   35.5
23 28   35.2
23 29   34.7
23 30   34.1
23 31   33.4
23 32   32.5
23 33   31.6
23 34   30.5
23 35   29.3
23 36   28.0
23 37   26.6
23 38   25.0
23 39   23.3
23 40   21.5
23 41   19.6
23 42   17.6
23 43   15.4
23 44   13.2
23 45   10.8
23 46    8.3
23 47    5.6
23 48    2.9
23 49    0.0
22 0    0.0
22 1    2.9
22 2    5.6
22 3    8.2
22 4   10.7
22 5   13.1
22 6   15.3
22 7   17.5
22 8   19.5
22 9   21.4
22 10   23.2
22 11   24.8
22 12   26.4
22 13   27.8
22 14   29.1
22 15   30.3
22 16   31.4
22 17   32.3
22 18   33.1
22 19   33.9
22 20   34.5
22 21   34.9
22 22   35.3
22 23   35.5
22 24   35.6
22 25   35.6
22 26   35.5
22 27   35.3
22 28   34.9
22 29   34.5
22 30   33.9
22 31   33.1
22 32   32.3
22 33   31.4
22 34   30.3
22 35   29.1
22 36   27.8
22 37   26.4
22 38   24.8
22 39   23.2
22 40   21.4
22 41   19.5
22 42   17.5
22 43   15.3
22 44   13.1
22 45   10.7
22 46    8.2
22 47    5.6
22 48    2.9
22 49    0.0
21 0    0.0
21 1    2.8
21 2    5.5
21 3    8.1
21 4   10.6
21 5   12.9
21 6   15.2
21 7   17.3
21 8   19.3
21 9   21.2
21 10   22.9
21 11   24.6
21 12   26.1
21 13   27.5
21 14   28.8
21 15   30.0
21 16   31.0
21 17   32.0
21 18   32.8
21 19   33.5
21 20   34.1
21 21   34.6
21 22   34.9
21 23   35.2
21 24   35.3
21 25   35.3
21 26   35.2
21 27   34.9
21 28   34.6
21 29   34.1
21 30   33.5
21 31   32.8
21 32   32.0
21 33   31.0
21 34   30.0
21 35   28.8
21 36   27.5
21 37   26.1
21 38   24.6
21 39   22.9
21 40   21.2
21 41   19.3
21 42   17.3
21 43   15.2
21 44   12.9
21 45   10.6
21 46    8.1
21 47    5.5
21 48    2.8
21 49    0.0
20 0    0.0
20 1    2.8
20 2    5.5
20 3    8.0
20 4   10.4
20 5   12.8
20 6   15.0
20 7   17.1
20 8   19.0
20 9   20.9
20 10   22.6
20 11   24.2
20 12   25.8
20 13   27.1
20 14   28.4
20 15   29.6
20 16   30.6
20 17   31.6
20 18   32.4
20 19   33.1
20 20   33.6
20 21   34.1
20 22   34.5
20 23   34.7
20 24   34.8
20 25   34.8
20 26   34.7
20 27   34.5
20 28   34.1
20 29   33.6
20 30   33.1
20 31   32.4
20 32   31.6
20 33   30.6
20 34   29.6
20 35   28.4
20 36   27.1
20 37   25.8
20 38   24.2
20 39   22.6
20 40   20.9
20 41   19.0
20 42   17.1
20 43   15.0
20 44   12.8
20 45   10.4
20 46    8.0
20 47    5.5
20 48    2.8
20 49    0.0
19 0    0.0
19 1    2.7
19 2    5.4
19 3    7.9
19 4   10.3
19 5   12.5
19 6   14.7
19 7   16.8
19 8   18.7
19 9   20.5
19 10   22.2
19 11   23.8
19 12   25.3
19 13   26.7
19 14   27.9
19 15   29.1
19 16   30.1
19 17   31.0
19 18   31.8
19 19   32.5
19 20   33.1
19 21   33.5
19 22   33.9
19 23   34.1
19 24   34.2
19 25   34.2
19 26   34.1
19 27   33.9
19 28   33.5
19 29   33.1
19 30   32.5
19 31   31.8
19 32   31.0
19 33   30.1
19 34   29.1
19 35   27.9
19 36   26.7
19 37   25.3
19 38   23.8
19 39   22.2
19 40   20.5
19 41   18.7
19 42   16.8
19 43   14.7
19 44   12.5
19 45   10.3
19 46    7.9
19 47    5.4
19 48    2.7
19 49    0.0
18 0    0.0
18 1    2.7
18 2    5.2
18 3    7.7
18 4   10.0
18 5   12.3
18 6   14.4
18 7   16.4
18 8   18.3
18 9   20.1
18 10   21.8
18 11   23.3
18 12   24.8
18 13   26.1
18 14   27.3
18 15   28.5
18 16   29.5
18 17   30.4
18 18   31.1
18 19   31.8
18 20   32.4
18 21   32.8
18 22   33.1
18 23   33.4
18 24   33.5
18 25   33.5
18 26   33.4
18 27   33.1
18 28   32.8
18 29   32.4
18 30   31.8
18 31   31.1
18 32   30.4
18 33   29.5
18 34   28.5
18 35   27.3
18 36   26.1
18 37   24.8
18 38   23.3
18 39   21.8
18 40   20.1
18 41   18.3
18 42   16.4
18 43   14.4
18 44   12.3
18 45   10.0
18 46    7.7
18 47    5.2
18 48    2.7
18 49    0.0
17 0    0.0
17 1    2.6
17 2    5.1
17 3    7.5
17 4    9.8
17 5   12.0
17 6   14.0
17 7   16.0
17 8   17.8
17 9   19.6
17 10   21.2
17 11   22.7
17 12   24.2
17 13   25.5
17 14   26.7
17 15   27.7
17 16   28.7
17 17   29.6
17 18   30.4
17 19   31.0
17 20   31.6
17 21   32.0
17 22   32.3
17 23   32.5
17 24   32.6
17 25   32.6
17 26   32.5
17 27   32.3
17 28   32.0
17 29   31.6
17 30   31.0
17 31   30.4
17 32   29.6
17 33   28.7
17 34   27.7
17 35   26.7
17 36   25.5
17 37   24.2
17 38   22.7
17 39   21.2
17 40   19.6
17 41   17.8
17 42   16.0
17 43   14.0
17 44   12.0
17 45    9.8
17 46    7.5
17 47    5.1
17 48    2.6
17 49    0.0
16 0    0.0
16 1    2.5
16 2    5.0
16 3    7.3
16 4    9.5
16 5   11.6
16 6   13.6
16 7   15.5
16 8   17.3
16 9   19.0
16 10   20.6
16 11   22.1
16 12   23.4
16 13   24.7
16 14   25.9
16 15   26.9
16 16   27.9
16 17   28.7
16 18   29.5
16 19   30.1
16 20   30.6
16 21   31.0
16 22   31.4
16 23   31.6
16 24   31.7
16 25   31.7
16 26   31.6
16 27   31.4
16 28   31.0
16 29   30.6
16 30   30.1
16 31   29.5
16 32   28.7
16 33   27.9
16 34   26.9
16 35   25.9
16 36   24.7
16 37   23.4
16 38   22.1
16 39   20.6
16 40   19.0
16 41   17.3
16 42   15.5
16 43   13.6
16 44   11.6
16 45    9.5
16 46    7.3
16 47    5.0
16 48    2.5
16 49    0.0
15 0    0.0
15 1    2.4
15 2    4.8
15 3    7.0
15 4    9.2
15 5   11.2
15 6   13.2
15 7   15.0
15 8   16.7
15 9   18.4
15 10   19.9
15 11   21.3
15 12   22.6
15 13   23.9
15 14   25.0
15 15   26.0
15 16   26.9
15 17   27.7
15 18   28.5
15 19   29.1
15 20   29.6
15 21   30.0
15 22   30.3
15 23   30.5
15 24   30.6
15 25   30.6
15 26   30.5
15 27   30.3
15 28   30.0
15 29   29.6
15 30   29.1
15 31   28.5
15 32   27.7
15 33   26.9
15 34   26.0
15 35   25.0
15 36   23.9
15 37   22.6
15 38   21.3
15 39   19.9
15 40   18.4
15 41   16.7
15 42   15.0
15 43   13.2
15 44   11.2
15 45    9.2
15 46    7.0
15 47    4.8
15 48    2.4
